Product_ID,Category,Store_Name,Customer_Name,Sales_Volume,Stock_Level,Demand_Forecast,Sentiment_Score,Seasonal,Last_Restock_Date,Manufacturer_ID,Product_Suggestion,Predictive_Alert,User_Bought_Products,Latitude,Longitude
Pet_Carrier,Health,Store_T,Customer_38,226,136,24,0.28,No,15-09-2024,Manufacturer_12,Pasta,False,"['Treats', 'Sunglasses', 'Grooming_Kit', 'Health_Bar']",47.6062,-122.3321
Eggs,Health,Store_L,Customer_12,470,27,41,-0.39,No,29-08-2024,Manufacturer_1,Shampoo,True,"['Pet_Toys', 'Perfume', 'Iron']",25.7617,-80.1918
Scarf,Electronics,Store_G,Customer_54,396,91,300,0.55,Yes,15-09-2024,Manufacturer_11,Air_Purifier,True,"['Kitchen_Blender', 'Yoga_Mat', 'Face_Cream', 'Womens_Sandals']",47.6062,-122.3321
Soap,Personal Care,Store_M,Customer_84,37,170,90,0.49,Yes,28-09-2024,Manufacturer_14,Grooming_Kit,False,['Body_Lotion'],36.1699,-115.1398
Dog_Food,Groceries,Store_A,Customer_5,417,191,200,-0.61,Yes,05-09-2024,Manufacturer_9,Face_Wash,False,"['Gaming_Console', 'Chicken_Breast', 'Laptop', 'Weight_Scale']",40.7128,-74.006
Power_Bank,Home Essentials,Store_B,Customer_95,169,18,16,-0.58,No,29-08-2024,Manufacturer_3,Face_Wash,False,"['Jeans', 'Yoga_Mat', 'Pain_Relief_Tablets', 'Whole_Wheat_Bread']",34.0522,-118.2437
Pet_Toys,Health,Store_N,Customer_2,309,132,31,0.39,Yes,11-10-2024,Manufacturer_9,Handbag,False,"['Sugar', 'Body_Lotion', 'Mobile_Phone']",38.9072,-77.0369
USB_C_Charger,Home Essentials,Store_I,Customer_59,332,64,237,-0.07,Yes,23-10-2024,Manufacturer_11,Face_Wash,True,"['Dining_Set', 'Conditioner', 'Health_Bar', 'Sneakers']",37.7749,-122.4194
Yoga_Mat,Health,Store_R,Customer_25,336,67,226,-0.17,No,20-10-2024,Manufacturer_12,Health_Bar,False,"['Sunglasses', 'Pet_Carrier', 'Pet_Collar', 'Fridge', 'Fitness_Tracker']",45.5122,-122.6587
Fitness_Tracker,Health,Store_P,Customer_71,145,15,122,-0.58,Yes,10-10-2024,Manufacturer_12,Microwave_Oven,True,"['Cookware_Set', 'Shampoo', 'Leash']",35.2271,-80.8431
Womens_Sandals,Health,Store_P,Customer_98,142,12,211,0.08,No,18-09-2024,Manufacturer_7,Sunscreen,True,['Jeans'],35.2271,-80.8431
Bluetooth_Speaker,Groceries,Store_H,Customer_61,336,200,155,0.6,No,06-10-2024,Manufacturer_2,Organic_Banana,True,"['Kitchen_Blender', 'Scarf', 'Pain_Relief_Tablets']",32.7157,-117.1611
Fridge,Electronics,Store_R,Customer_71,410,123,32,-0.4,No,23-10-2024,Manufacturer_1,Perfume,True,"['LED_TV', 'Sneakers', 'Treats', 'Dog_Food']",45.5122,-122.6587
Gaming_Console,Fashion,Store_E,Customer_10,242,72,179,0.67,Yes,07-09-2024,Manufacturer_16,Leash,True,"['Fitness_Tracker', 'Vitamins', 'Yoga_Mat']",33.4484,-112.074
Conditioner,Fashion,Store_R,Customer_12,146,20,14,0.99,No,19-09-2024,Manufacturer_11,Mobile_Phone,False,['Toothpaste'],45.5122,-122.6587
Scarf,Groceries,Store_J,Customer_97,29,126,86,0.58,No,20-09-2024,Manufacturer_12,Cat_Food,True,"['Toothpaste', 'Protein_Shake', 'Pet_Toys']",30.2672,-97.7431
Bedding_Set,Personal Care,Store_N,Customer_57,337,76,217,0.29,Yes,04-10-2024,Manufacturer_5,Shampoo,True,"['Whole_Wheat_Bread', 'Shampoo', 'Conditioner', 'Jeans']",38.9072,-77.0369
Vacuum_Cleaner,Pet Supplies,Store_F,Customer_23,239,156,52,-0.9,Yes,04-10-2024,Manufacturer_16,Laptop,True,"['Olive_Oil', 'Blood_Pressure_Monitor', 'Sneakers']",39.7392,-104.9903
Treats,Home Essentials,Store_R,Customer_22,106,111,185,-0.58,No,03-09-2024,Manufacturer_12,Weight_Scale,False,"['Fresh_Milk', 'Fresh_Milk']",45.5122,-122.6587
Wireless_Headphones,Fashion,Store_O,Customer_22,252,46,156,0.48,Yes,20-10-2024,Manufacturer_1,Olive_Oil,False,['Grooming_Kit'],44.9778,-93.265
Cat_Food,Health,Store_G,Customer_70,228,67,272,0.08,Yes,19-10-2024,Manufacturer_16,Fridge,False,"['Laptop', 'Leash', 'Fitness_Tracker']",47.6062,-122.3321
Pasta,Pet Supplies,Store_H,Customer_5,270,15,81,0.14,No,05-09-2024,Manufacturer_13,Body_Lotion,False,"['Sunscreen', 'Health_Bar', 'Weight_Scale', 'First_Aid_Kit']",32.7157,-117.1611
Cookware_Set,Groceries,Store_T,Customer_26,402,126,222,0.91,No,13-10-2024,Manufacturer_5,Vacuum_Cleaner,True,"['Weight_Scale', 'Pet_Toys', 'Treats', 'Microwave_Oven']",47.6062,-122.3321
Iron,Groceries,Store_K,Customer_91,162,67,93,-0.94,Yes,27-09-2024,Manufacturer_7,Whole_Wheat_Bread,False,"['Microwave_Oven', 'Wireless_Headphones', 'Pasta']",42.3601,-71.0589
Rice,Groceries,Store_O,Customer_38,330,72,193,0.12,No,23-10-2024,Manufacturer_6,Grooming_Kit,False,"['Leash', 'Pet_Toys', 'Face_Wash', 'Womens_Sandals', 'Digital_Camera']",44.9778,-93.265
Pet_Bed,Pet Supplies,Store_K,Customer_35,278,80,262,0.66,No,18-09-2024,Manufacturer_19,Pain_Relief_Tablets,True,"['Womens_Dress', 'Iron']",42.3601,-71.0589
Smart_Watch,Health,Store_M,Customer_46,55,16,136,-0.39,No,15-10-2024,Manufacturer_12,Wireless_Headphones,False,['Eggs'],36.1699,-115.1398
Weight_Scale,Pet Supplies,Store_I,Customer_14,443,147,293,0.55,No,10-09-2024,Manufacturer_14,Wrist_Watch,True,"['Deodorant', 'Grooming_Kit', 'Vitamins']",37.7749,-122.4194
LED_TV,Electronics,Store_J,Customer_29,482,159,195,-0.94,No,07-10-2024,Manufacturer_4,Chicken_Breast,True,"['Digital_Camera', 'Pet_Toys']",30.2672,-97.7431
Wireless_Headphones,Electronics,Store_R,Customer_83,438,104,220,1.0,No,26-08-2024,Manufacturer_18,Cat_Food,False,"['Kitchen_Blender', 'Sneakers', 'Washing_Machine', 'Laptop']",45.5122,-122.6587
Bedding_Set,Personal Care,Store_M,Customer_77,272,80,102,0.57,Yes,15-10-2024,Manufacturer_16,Fresh_Milk,False,"['Rice', 'Sunscreen', 'Olive_Oil']",36.1699,-115.1398
Fresh_Milk,Home Essentials,Store_L,Customer_44,252,128,232,-0.61,No,25-09-2024,Manufacturer_6,Mobile_Phone,False,"['Sunglasses', 'Washing_Machine', 'Kitchen_Blender', 'Toothpaste']",25.7617,-80.1918
Yoga_Mat,Health,Store_F,Customer_74,127,74,193,0.91,Yes,19-09-2024,Manufacturer_4,Eggs,True,"['Face_Cream', 'Face_Cream', 'Jeans']",39.7392,-104.9903
Smart_Watch,Home Essentials,Store_B,Customer_3,39,46,184,0.97,Yes,03-09-2024,Manufacturer_14,Handbag,True,"['Organic_Banana', 'Jacket', 'Sugar']",34.0522,-118.2437
Pet_Collar,Fashion,Store_F,Customer_35,36,53,224,0.11,Yes,23-10-2024,Manufacturer_15,Salt,False,"['Pet_Bed', 'Conditioner', 'Dog_Food', 'Air_Purifier']",39.7392,-104.9903
Fridge,Fashion,Store_M,Customer_26,490,115,210,-0.53,No,08-09-2024,Manufacturer_11,Sneakers,True,"['Vacuum_Cleaner', 'Salt', 'Gaming_Console', 'Dining_Set']",36.1699,-115.1398
USB_C_Charger,Groceries,Store_O,Customer_76,252,79,93,0.21,Yes,06-10-2024,Manufacturer_2,Power_Bank,False,"['Wireless_Headphones', 'Pet_Carrier', 'USB_C_Charger']",44.9778,-93.265
Laptop,Groceries,Store_N,Customer_12,146,84,38,-0.21,Yes,08-10-2024,Manufacturer_5,Leash,True,"['Pet_Collar', 'Jacket']",38.9072,-77.0369
Cat_Food,Fashion,Store_M,Customer_21,218,125,229,-0.52,No,16-09-2024,Manufacturer_9,Organic_Banana,True,"['Perfume', 'Kitchen_Blender', 'Bedding_Set', 'Fridge']",36.1699,-115.1398
Sunscreen,Fashion,Store_R,Customer_31,276,78,66,-0.12,Yes,30-09-2024,Manufacturer_17,Protein_Shake,False,"['Digital_Camera', 'Grooming_Kit', 'Deodorant', 'Iron']",45.5122,-122.6587
Shampoo,Fashion,Store_Q,Customer_20,424,71,195,-0.11,No,29-08-2024,Manufacturer_10,Pain_Relief_Tablets,False,"['Salt', 'Cookware_Set']",39.9526,-75.1652
Treats,Fashion,Store_Q,Customer_18,327,108,12,-0.08,No,15-10-2024,Manufacturer_20,Fresh_Milk,True,"['Fresh_Milk', 'Cat_Food', 'Pain_Relief_Tablets', 'Fresh_Milk', 'Grooming_Kit']",39.9526,-75.1652
Perfume,Electronics,Store_F,Customer_48,388,116,147,-0.04,No,08-09-2024,Manufacturer_17,LED_TV,True,"['Whole_Wheat_Bread', 'Pet_Shampoo']",39.7392,-104.9903
Dining_Set,Home Essentials,Store_J,Customer_70,381,169,16,0.93,Yes,11-09-2024,Manufacturer_20,Jacket,False,"['Shampoo', 'Chicken_Breast']",30.2672,-97.7431
Deodorant,Fashion,Store_K,Customer_50,96,83,272,0.43,No,07-10-2024,Manufacturer_19,Scarf,True,['Jeans'],42.3601,-71.0589
Mens_T_Shirt,Home Essentials,Store_R,Customer_81,380,84,248,0.5,Yes,01-09-2024,Manufacturer_12,Treats,False,"['Pain_Relief_Tablets', 'Eggs', 'Scarf']",45.5122,-122.6587
Kitchen_Blender,Pet Supplies,Store_H,Customer_5,245,73,219,0.27,No,09-09-2024,Manufacturer_5,Yoga_Mat,False,"['Weight_Scale', 'Eggs', 'Laptop']",32.7157,-117.1611
Protein_Shake,Fashion,Store_R,Customer_80,249,170,299,-0.87,Yes,23-09-2024,Manufacturer_18,Vacuum_Cleaner,False,['Jeans'],45.5122,-122.6587
Pet_Toys,Home Essentials,Store_M,Customer_68,273,32,136,0.57,Yes,05-09-2024,Manufacturer_17,Weight_Scale,True,"['Power_Bank', 'Wrist_Watch', 'Face_Cream', 'Gaming_Console', 'Dog_Food']",36.1699,-115.1398
Face_Cream,Pet Supplies,Store_A,Customer_10,209,128,91,0.59,Yes,26-08-2024,Manufacturer_20,Jacket,False,"['Fitness_Tracker', 'Weight_Scale', 'Toothpaste', 'Wrist_Watch']",40.7128,-74.006
Protein_Shake,Personal Care,Store_G,Customer_37,90,8,41,0.3,No,01-09-2024,Manufacturer_9,Blood_Pressure_Monitor,True,"['Sneakers', 'Iron', 'Power_Bank', 'Vacuum_Cleaner']",47.6062,-122.3321
Cookware_Set,Health,Store_P,Customer_55,172,182,234,0.06,No,27-09-2024,Manufacturer_11,Sports_Bottle,False,['Sports_Bottle'],35.2271,-80.8431
Bedding_Set,Personal Care,Store_D,Customer_52,359,101,119,0.4,Yes,14-09-2024,Manufacturer_8,Mens_T_Shirt,True,"['Rice', 'Perfume', 'Face_Wash', 'Chicken_Breast']",29.7604,-95.3698
Cookware_Set,Health,Store_D,Customer_3,157,144,187,0.03,Yes,20-10-2024,Manufacturer_7,Kitchen_Blender,True,"['Fridge', 'Air_Purifier', 'Womens_Dress', 'First_Aid_Kit']",29.7604,-95.3698
Sneakers,Home Essentials,Store_E,Customer_69,357,148,244,0.42,Yes,14-10-2024,Manufacturer_1,Fitness_Tracker,False,"['Sports_Bottle', 'Scarf']",33.4484,-112.074
Treats,Fashion,Store_R,Customer_99,102,140,138,-0.16,No,30-09-2024,Manufacturer_3,Rice,False,"['Conditioner', 'Washing_Machine']",45.5122,-122.6587
Mobile_Phone,Pet Supplies,Store_K,Customer_29,178,30,282,0.79,No,22-10-2024,Manufacturer_15,Mobile_Phone,True,"['Womens_Dress', 'Handbag', 'Digital_Camera', 'Weight_Scale', 'Kitchen_Blender']",42.3601,-71.0589
Salt,Fashion,Store_N,Customer_26,290,147,265,0.34,No,06-09-2024,Manufacturer_9,Chicken_Breast,True,"['Weight_Scale', 'Eggs', 'Jacket']",38.9072,-77.0369
Protein_Shake,Fashion,Store_A,Customer_57,66,71,19,0.29,Yes,03-10-2024,Manufacturer_20,Salt,False,"['Jacket', 'Grooming_Kit']",40.7128,-74.006
Leash,Groceries,Store_M,Customer_23,18,171,197,-0.41,No,28-09-2024,Manufacturer_20,Womens_Sandals,True,"['USB_C_Charger', 'Conditioner', 'Womens_Dress', 'Cookware_Set', 'Dining_Set']",36.1699,-115.1398
Pet_Toys,Fashion,Store_D,Customer_21,157,146,192,-0.08,Yes,17-09-2024,Manufacturer_12,Sunscreen,False,"['Fitness_Tracker', 'Scarf', 'Pet_Toys']",29.7604,-95.3698
Treats,Home Essentials,Store_T,Customer_20,208,72,139,0.6,No,07-10-2024,Manufacturer_7,Pet_Toys,True,"['Wireless_Headphones', 'Deodorant', 'Deodorant', 'Vacuum_Cleaner']",47.6062,-122.3321
Dining_Set,Pet Supplies,Store_E,Customer_14,161,11,155,-0.77,Yes,06-10-2024,Manufacturer_17,Pet_Toys,False,"['Pain_Relief_Tablets', 'Pet_Bed', 'Bluetooth_Speaker']",33.4484,-112.074
Vacuum_Cleaner,Personal Care,Store_P,Customer_7,236,135,138,-0.81,No,14-10-2024,Manufacturer_6,Cat_Food,True,"['Salt', 'Scarf', 'Sports_Bottle', 'Face_Wash', 'Dog_Food']",35.2271,-80.8431
Pet_Shampoo,Groceries,Store_I,Customer_11,242,51,228,-0.78,Yes,09-09-2024,Manufacturer_13,Sneakers,True,"['Gaming_Console', 'Mobile_Phone', 'Whole_Wheat_Bread']",37.7749,-122.4194
Grooming_Kit,Electronics,Store_P,Customer_70,178,199,47,-0.91,Yes,16-09-2024,Manufacturer_9,Vacuum_Cleaner,True,"['Air_Purifier', 'Womens_Dress']",35.2271,-80.8431
Wireless_Headphones,Fashion,Store_P,Customer_68,194,121,260,-0.4,Yes,27-09-2024,Manufacturer_3,LED_TV,False,['Laptop'],35.2271,-80.8431
Sports_Bottle,Home Essentials,Store_R,Customer_8,423,14,190,-0.04,No,19-10-2024,Manufacturer_3,Vitamins,True,['Jacket'],45.5122,-122.6587
LED_TV,Fashion,Store_M,Customer_1,286,83,147,0.57,No,24-09-2024,Manufacturer_10,Air_Purifier,True,['LED_TV'],36.1699,-115.1398
Blood_Pressure_Monitor,Home Essentials,Store_Q,Customer_67,446,137,159,0.67,No,16-09-2024,Manufacturer_18,Body_Lotion,False,['Handbag'],39.9526,-75.1652
Blood_Pressure_Monitor,Health,Store_P,Customer_76,229,90,278,0.58,Yes,17-10-2024,Manufacturer_4,Weight_Scale,False,['Mobile_Phone'],35.2271,-80.8431
Handbag,Electronics,Store_H,Customer_31,129,115,35,0.86,Yes,31-08-2024,Manufacturer_11,Perfume,True,"['Pain_Relief_Tablets', 'Soap', 'Soap']",32.7157,-117.1611
Microwave_Oven,Electronics,Store_C,Customer_87,42,87,249,-0.8,Yes,11-09-2024,Manufacturer_9,Jeans,False,['Protein_Shake'],41.8781,-87.6298
Grooming_Kit,Groceries,Store_K,Customer_8,277,135,296,-0.35,Yes,31-08-2024,Manufacturer_19,Salt,True,['Pasta'],42.3601,-71.0589
Power_Bank,Personal Care,Store_Q,Customer_7,75,125,178,0.02,No,06-10-2024,Manufacturer_13,Pet_Bed,True,['Iron'],39.9526,-75.1652
Soap,Fashion,Store_G,Customer_2,100,42,56,0.52,Yes,19-09-2024,Manufacturer_5,Organic_Banana,True,"['Rice', 'Body_Lotion', 'Pasta', 'Iron']",47.6062,-122.3321
USB_C_Charger,Fashion,Store_A,Customer_51,304,87,231,-0.03,Yes,04-09-2024,Manufacturer_4,Cookware_Set,True,"['Pet_Carrier', 'Iron', 'Sugar', 'Washing_Machine', 'Shampoo']",40.7128,-74.006
Sunglasses,Personal Care,Store_N,Customer_98,157,91,241,-0.87,Yes,09-09-2024,Manufacturer_12,Mobile_Phone,True,"['Pain_Relief_Tablets', 'Sunglasses', 'Face_Cream', 'Dining_Set']",38.9072,-77.0369
Dog_Food,Fashion,Store_D,Customer_6,330,154,124,0.96,Yes,16-10-2024,Manufacturer_5,Soap,False,"['Treats', 'Kitchen_Blender', 'Handbag']",29.7604,-95.3698
Cat_Food,Electronics,Store_K,Customer_64,123,49,231,0.69,No,14-09-2024,Manufacturer_18,Jeans,False,"['Whole_Wheat_Bread', 'Fitness_Tracker']",42.3601,-71.0589
Sunglasses,Fashion,Store_A,Customer_48,146,160,45,0.08,Yes,31-08-2024,Manufacturer_2,Vacuum_Cleaner,True,"['Face_Wash', 'Organic_Banana', 'Vitamins']",40.7128,-74.006
Conditioner,Fashion,Store_I,Customer_100,89,182,71,-0.81,Yes,08-09-2024,Manufacturer_10,First_Aid_Kit,True,"['First_Aid_Kit', 'Perfume']",37.7749,-122.4194
Body_Lotion,Health,Store_K,Customer_80,250,146,40,-1.0,Yes,27-09-2024,Manufacturer_8,Womens_Sandals,False,"['Organic_Banana', 'Shampoo']",42.3601,-71.0589
Vitamins,Home Essentials,Store_J,Customer_48,294,138,33,0.83,Yes,07-09-2024,Manufacturer_2,Yoga_Mat,False,"['Power_Bank', 'First_Aid_Kit', 'Organic_Banana', 'LED_TV']",30.2672,-97.7431
Wrist_Watch,Groceries,Store_H,Customer_95,171,130,12,0.22,Yes,20-10-2024,Manufacturer_6,Perfume,True,"['Fitness_Tracker', 'Dog_Food', 'Face_Cream']",32.7157,-117.1611
Mobile_Phone,Electronics,Store_M,Customer_22,400,116,267,-0.6,No,12-10-2024,Manufacturer_16,Sneakers,True,"['Bluetooth_Speaker', 'LED_TV', 'Treats', 'Jeans']",36.1699,-115.1398
Soap,Health,Store_H,Customer_17,19,15,291,0.92,Yes,01-10-2024,Manufacturer_19,Microwave_Oven,True,['Wrist_Watch'],32.7157,-117.1611
Dog_Food,Personal Care,Store_I,Customer_79,441,33,102,0.38,Yes,27-08-2024,Manufacturer_10,Perfume,False,"['Perfume', 'Dog_Food']",37.7749,-122.4194
Pet_Carrier,Fashion,Store_P,Customer_48,61,130,271,0.06,Yes,13-10-2024,Manufacturer_12,Pasta,True,"['Face_Wash', 'Body_Lotion', 'Pet_Shampoo', 'Salt']",35.2271,-80.8431
First_Aid_Kit,Home Essentials,Store_H,Customer_30,67,53,130,0.15,Yes,28-08-2024,Manufacturer_1,Blood_Pressure_Monitor,True,"['Pet_Bed', 'Sugar']",32.7157,-117.1611
Fresh_Milk,Fashion,Store_M,Customer_24,161,69,62,-0.55,No,12-09-2024,Manufacturer_3,Whole_Wheat_Bread,False,"['Pain_Relief_Tablets', 'Power_Bank', 'Laptop', 'Mens_T_Shirt', 'Face_Wash']",36.1699,-115.1398
Jacket,Personal Care,Store_B,Customer_77,330,33,187,0.9,No,16-10-2024,Manufacturer_5,Protein_Shake,True,"['Power_Bank', 'Wrist_Watch', 'Sunglasses']",34.0522,-118.2437
Blood_Pressure_Monitor,Home Essentials,Store_N,Customer_52,42,101,212,-0.06,No,05-09-2024,Manufacturer_2,Pet_Collar,True,['Pet_Collar'],38.9072,-77.0369
Sugar,Health,Store_P,Customer_50,414,44,178,-0.57,Yes,03-10-2024,Manufacturer_3,Bedding_Set,False,"['Iron', 'Body_Lotion', 'Whole_Wheat_Bread', 'Body_Lotion']",35.2271,-80.8431
Womens_Sandals,Groceries,Store_K,Customer_23,326,157,27,-0.34,No,01-10-2024,Manufacturer_18,Iron,True,['Mobile_Phone'],42.3601,-71.0589
Laptop,Health,Store_C,Customer_48,248,59,102,-0.38,Yes,17-10-2024,Manufacturer_1,Chicken_Breast,True,"['Wireless_Headphones', 'Soap', 'Organic_Banana', 'First_Aid_Kit', 'Weight_Scale']",41.8781,-87.6298
Cookware_Set,Fashion,Store_D,Customer_1,428,23,174,-0.95,No,26-08-2024,Manufacturer_12,Soap,False,"['Iron', 'Dog_Food']",29.7604,-95.3698
Weight_Scale,Home Essentials,Store_K,Customer_47,204,194,104,0.01,Yes,18-10-2024,Manufacturer_12,Pet_Toys,True,"['Microwave_Oven', 'Pet_Collar']",42.3601,-71.0589
Pet_Bed,Groceries,Store_S,Customer_31,257,153,142,0.71,Yes,07-10-2024,Manufacturer_10,Dog_Food,False,"['LED_TV', 'Sugar', 'Cat_Food', 'Iron']",32.7767,-96.797
Chicken_Breast,Electronics,Store_P,Customer_70,473,29,96,-0.13,No,05-10-2024,Manufacturer_17,Mobile_Phone,False,"['Yoga_Mat', 'Sunscreen', 'Iron']",35.2271,-80.8431
Gaming_Console,Pet Supplies,Store_D,Customer_83,77,60,230,0.52,No,04-09-2024,Manufacturer_6,Deodorant,False,"['Perfume', 'Smart_Watch', 'Air_Purifier']",29.7604,-95.3698
Laptop,Electronics,Store_J,Customer_36,202,72,242,0.06,No,04-09-2024,Manufacturer_2,Iron,True,['Rice'],30.2672,-97.7431
Sports_Bottle,Fashion,Store_J,Customer_82,227,37,211,0.29,Yes,10-09-2024,Manufacturer_1,Microwave_Oven,False,"['Dining_Set', 'Wrist_Watch']",30.2672,-97.7431
Toothpaste,Health,Store_M,Customer_98,72,89,54,0.8,No,03-10-2024,Manufacturer_17,Sunscreen,False,"['Air_Purifier', 'Conditioner', 'Soap']",36.1699,-115.1398
Olive_Oil,Home Essentials,Store_R,Customer_28,129,138,18,0.24,Yes,17-10-2024,Manufacturer_18,Iron,True,['Sports_Bottle'],45.5122,-122.6587
Pet_Bed,Home Essentials,Store_C,Customer_21,225,62,128,0.3,Yes,22-09-2024,Manufacturer_4,Sunglasses,True,"['Pet_Shampoo', 'Conditioner', 'Cookware_Set', 'Dog_Food']",41.8781,-87.6298
Microwave_Oven,Electronics,Store_F,Customer_42,289,180,110,0.0,No,14-09-2024,Manufacturer_14,Air_Purifier,True,"['Pet_Carrier', 'Eggs', 'Salt', 'Wrist_Watch', 'Vacuum_Cleaner']",39.7392,-104.9903
Bedding_Set,Pet Supplies,Store_N,Customer_93,64,119,62,-0.64,No,10-10-2024,Manufacturer_13,Pet_Toys,False,['Washing_Machine'],38.9072,-77.0369
USB_C_Charger,Health,Store_O,Customer_60,281,124,181,0.72,No,01-10-2024,Manufacturer_5,Eggs,True,['Olive_Oil'],44.9778,-93.265
Deodorant,Pet Supplies,Store_S,Customer_71,390,8,35,-0.56,Yes,16-09-2024,Manufacturer_14,Sneakers,True,"['Laptop', 'Pet_Shampoo', 'Pet_Toys', 'Fresh_Milk', 'Wrist_Watch']",32.7767,-96.797
Iron,Pet Supplies,Store_L,Customer_19,154,8,206,0.12,No,08-10-2024,Manufacturer_18,Kitchen_Blender,False,"['Wrist_Watch', 'Wireless_Headphones', 'Sports_Bottle', 'Air_Purifier', 'First_Aid_Kit']",25.7617,-80.1918
Whole_Wheat_Bread,Electronics,Store_H,Customer_14,412,102,142,0.47,No,31-08-2024,Manufacturer_4,Face_Cream,True,"['Jacket', 'Vacuum_Cleaner']",32.7157,-117.1611
Mobile_Phone,Electronics,Store_B,Customer_27,82,97,92,-0.58,No,18-10-2024,Manufacturer_12,Womens_Sandals,False,"['Body_Lotion', 'Smart_Watch', 'Pain_Relief_Tablets', 'Dog_Food']",34.0522,-118.2437
Fresh_Milk,Health,Store_A,Customer_25,247,100,20,-0.7,Yes,21-09-2024,Manufacturer_6,Yoga_Mat,True,['Sneakers'],40.7128,-74.006
Dining_Set,Home Essentials,Store_T,Customer_18,351,19,120,0.68,No,16-10-2024,Manufacturer_3,Pain_Relief_Tablets,False,"['Sunglasses', 'Air_Purifier', 'Face_Wash', 'Wireless_Headphones']",47.6062,-122.3321
Sugar,Groceries,Store_S,Customer_32,497,42,132,0.73,No,12-09-2024,Manufacturer_16,Toothpaste,True,"['Rice', 'Grooming_Kit', 'Bluetooth_Speaker', 'Wrist_Watch']",32.7767,-96.797
Organic_Banana,Health,Store_Q,Customer_78,381,22,67,0.77,No,14-09-2024,Manufacturer_3,Fitness_Tracker,False,"['Chicken_Breast', 'Olive_Oil', 'Womens_Dress', 'Gaming_Console', 'Mobile_Phone']",39.9526,-75.1652
Womens_Sandals,Health,Store_P,Customer_99,414,21,270,0.58,Yes,17-10-2024,Manufacturer_13,Digital_Camera,False,"['Microwave_Oven', 'Sports_Bottle', 'Pain_Relief_Tablets', 'Face_Wash', 'Treats']",35.2271,-80.8431
Shampoo,Personal Care,Store_D,Customer_82,319,106,219,0.9,Yes,21-10-2024,Manufacturer_6,Shampoo,False,"['Grooming_Kit', 'Handbag']",29.7604,-95.3698
Eggs,Fashion,Store_R,Customer_84,222,141,190,-0.29,No,28-08-2024,Manufacturer_11,Toothpaste,True,"['Body_Lotion', 'Jeans', 'Deodorant', 'Vitamins', 'Grooming_Kit']",45.5122,-122.6587
Sugar,Pet Supplies,Store_Q,Customer_12,25,161,118,0.09,No,07-09-2024,Manufacturer_2,Mobile_Phone,False,['Kitchen_Blender'],39.9526,-75.1652
LED_TV,Home Essentials,Store_L,Customer_1,314,91,118,-0.72,Yes,04-10-2024,Manufacturer_17,Chicken_Breast,False,"['Protein_Shake', 'Blood_Pressure_Monitor', 'Whole_Wheat_Bread', 'Weight_Scale', 'Organic_Banana']",25.7617,-80.1918
Cat_Food,Electronics,Store_H,Customer_4,288,111,37,-0.67,No,22-09-2024,Manufacturer_4,Iron,False,['Power_Bank'],32.7157,-117.1611
Smart_Watch,Home Essentials,Store_A,Customer_11,455,29,124,-0.41,No,29-09-2024,Manufacturer_9,Mens_T_Shirt,False,"['Soap', 'Gaming_Console', 'Fridge']",40.7128,-74.006
Microwave_Oven,Health,Store_B,Customer_52,153,74,16,0.18,No,29-09-2024,Manufacturer_15,Vacuum_Cleaner,True,"['Digital_Camera', 'Gaming_Console']",34.0522,-118.2437
Rice,Groceries,Store_G,Customer_99,251,58,211,-0.17,Yes,02-09-2024,Manufacturer_16,Fresh_Milk,False,"['Fresh_Milk', 'Treats', 'Treats']",47.6062,-122.3321
Gaming_Console,Fashion,Store_K,Customer_29,127,149,121,0.39,Yes,04-10-2024,Manufacturer_18,Chicken_Breast,False,"['Treats', 'Bedding_Set', 'Gaming_Console', 'Microwave_Oven']",42.3601,-71.0589
Perfume,Home Essentials,Store_C,Customer_97,424,57,300,0.95,No,08-09-2024,Manufacturer_6,Leash,False,['Jacket'],41.8781,-87.6298
Scarf,Personal Care,Store_C,Customer_28,427,164,160,-0.16,Yes,04-10-2024,Manufacturer_15,Kitchen_Blender,False,"['Cat_Food', 'Perfume', 'Mens_T_Shirt']",41.8781,-87.6298
Pet_Shampoo,Health,Store_S,Customer_92,455,193,280,-0.59,Yes,27-08-2024,Manufacturer_4,Pet_Carrier,True,"['Sports_Bottle', 'Grooming_Kit']",32.7767,-96.797
Conditioner,Pet Supplies,Store_N,Customer_90,115,59,247,-0.54,Yes,23-10-2024,Manufacturer_11,Jeans,True,"['Weight_Scale', 'Handbag', 'Power_Bank', 'Gaming_Console', 'Yoga_Mat']",38.9072,-77.0369
Bedding_Set,Fashion,Store_T,Customer_6,56,96,31,-0.96,No,05-10-2024,Manufacturer_4,Sneakers,False,"['Wrist_Watch', 'Weight_Scale', 'Washing_Machine']",47.6062,-122.3321
Treats,Pet Supplies,Store_J,Customer_47,366,28,188,0.28,Yes,28-08-2024,Manufacturer_14,Pain_Relief_Tablets,False,"['Digital_Camera', 'Deodorant', 'Pet_Carrier']",30.2672,-97.7431
Eggs,Electronics,Store_Q,Customer_24,80,50,111,-0.45,No,21-10-2024,Manufacturer_7,Chicken_Breast,False,"['Smart_Watch', 'USB_C_Charger']",39.9526,-75.1652
Salt,Home Essentials,Store_G,Customer_21,251,188,10,0.81,No,29-09-2024,Manufacturer_10,Treats,True,"['Pet_Shampoo', 'Perfume', 'Conditioner', 'Smart_Watch']",47.6062,-122.3321
